,AlarmBoxwBorough,Address,Lat,Lon
1937,Q8272,"PS 13 55-01  94 ST., New York, NY 11373",40.7373286,-73.8679
1938,B7350,"IRT 3 @ PENNSYLVANIA & LIVONIA AVES, New York, NY 11207",41.2033216,-77.1945247
1939,Q4387,"CYPRESS HILL ST 700' SO. OF 80 AVE, New York, NY NA",40.7127753,-74.0059728
1940,Q0414,"STA 204-IND A&S-BCH 67 ST & RCWY FREEWAY, New York, NY NA",NA,NA
1941,Q5174,"H. HARDING EXPY S/SVC RD & 155 ST, New York, NY 11367",40.7365339,-73.8577098
1942,X4475,"NEW ENGLAND THWY SB/SVC RD-300' N-TILLOT, New York, NY 10475",43.9653889,-70.8226541
1943,M8332,"WARDS IS-MANHATTAN PSYC CENTER-TEL RM, New York, NY 10035",40.7882804,-73.9309559
1944,M8739,"H HUDSON PKWY - W 134 TO W 137 STS->, New York, NY NA",40.840407,-73.946055
1945,R8131,"PS 58 WESPORT ST & MARSH AVE, New York, NY NA",40.6804389,-73.9956274
1946,R0385,"BROADWAY & WEST RALEIGH AVE, New York, NY 10310",37.4119758,-94.7046318
1947,B7139,"BMT SHUTTLE @ FRANKLIN AVE & FULTON ST, New York, NY NA",40.6807712,-73.9558714
1948,R4261,"STRAWBERRY LA & MAYBERRY PROM S/END, New York, NY 10308",30.544041,-90.5825329
1949,R2468,"TYSENS LA & AMBOY RD, New York, NY 10306",40.56374,-74.116768
1950,M8029,"2 WTC AT THE MALL, New York, NY 10007",40.7114771,-74.011478
1951,R2231,"WINHAM AVE AND NEW DORP LANE, New York, NY 10306",40.5671262,-74.1030666
1952,R0393,"WEST RALEIGH AVE & FREEMAN PL, New York, NY 10310",40.6262732,-74.1169076
1953,M8307,"PS 102, 113 ST-BTW 1 & 2 AVES, New York, NY NA",40.7948658,-73.9383555
1954,Q8416,"PS253 12-95 CENTRAL AVE-NEILSON ST, New York, NY NA",40.6073901,-73.748843
1955,R3298,"GIBSON AVE AND GIFFORDS LANE, New York, NY 10308",40.555792,-74.1523168
1956,X3280,"SACKET AVE 200' W OF EASTCHESTER RD, New York, NY 10461",40.84789,-73.8458646
1957,M0104,"WILLIAMS ST BTW FRANKFORT & NEW CHAMBER, New York, NY 10038",38.2009055,-84.8732835
1958,R1341,"WOOLEY AND LATHROP AVES, New York, NY 10314",40.619395,-74.1390019
1959,M8137,"PS 41 W 11 ST & 6 AVE, New York, NY NA",40.7356219,-73.9993065
1960,R1916,"FELTON ST & CASWELL LA, New York, NY 10314",32.7428809,-117.1217976
1961,B7137,"BMT L @ E 105 ST &  FARRAGUT RD, New York, NY NA",40.6513735,-73.8990028
1962,B8605,"CONEY IS HOSP-OCEAN PKWY & SVC RD SHORE, New York, NY NA",40.5852778,-73.9653256
1963,X8776,"WALTON H.S. RESERVOIR AVE & 197TH ST, New York, NY NA",40.8705477,-73.8972153
1964,Q8266,"PS196 113 ST & 71 AVE, New York, NY NA",40.722976,-73.8377256
1965,B8484,"FT. HAMILTON RES. STERLING DR. GRIMES RD, New York, NY 11209",40.6070019,-74.0291633
1966,M8278,"H HUDSON PKWY - W 100 TO W 103 STS, New York, NY NA",NA,NA
1967,R8092,"P.S. 55 155 KOCH BLVD., New York, NY NA",40.5364146,-74.1635459
1968,Q0480,"STA 80-BMT J&Z - 121 ST & JAMAICA AVE, New York, NY NA",NA,NA
1969,X4447,"HARPER AVE & BOSTON RD, New York, NY 10475",41.800512,-87.589439
1970,M8190,"USS INTREPID ? BET W 45 & W 46 ST, New York, NY NA",40.7645266,-73.9996076
1971,B8574,"P.S. 288, SURF AVE. & WEST 25TH ST, New York, NY NA",40.5742244,-73.9924608
1972,M8449,"H HUDSON PKWY - W 81 ST TO W 83 ST, New York, NY NA",NA,NA
1973,Q0035,"AMERICAN AL-HANGER 3-DOM. TERM-VIA 94 ST, New York, NY NA",40.7127753,-74.0059728
1974,Q0406,"STA 6-BMT N&W- 39 AVE/BEEBE AV & 31 ST, New York, NY NA",NA,NA
1975,B8466,"PS 160 5105 FT HAMILTON PWAY/51 ST, New York, NY NA",40.6369248,-73.9990561
1976,M1822,"SUBWAY YD, 207 TO 215 ST 10 AV TO RIVER, New York, NY 10034",40.8696056,-73.9153168
1977,R2627,"MICHELE LA & HETT AVE, New York, NY 10306",36.1048423,-95.9078488
1978,R3847,"TENNYSON DR & FILIPE LA, New York, NY 10308",29.6927443,-95.5240845
1979,B7180,"IND C @ KINGSTON & THROOP AVES, New York, NY NA",NA,NA
1980,B8496,"MARSHALL DR & WASHINGTON RD-FHR, New York, NY 11209",36.0339994,-95.9224872
1981,Q8469,"PS 290 @ 55-20 METROPOLITAN AVE, New York, NY NA",40.712656,-73.908184
1982,R8096,"J.H.S. 7 1270 HUGUENOT AVE., New York, NY NA",40.5229703,-74.1860976
1983,B7034,"BMT R @ 53 ST & 4 AVE, New York, NY NA",40.6446283,-74.0145512
1984,R2887,"LIGHTHOUSE AVE & MANOR CT\RICHMOND VFD, New York, NY 10306",36.6193207,-121.9137418
1985,R1212,"SAND LANE AT F.D. ROOSEVELT BOARDWALK, New York, NY NA",40.5940364,-74.0689862
1986,M8157,"PS 33, 9 AVE-BWT 26 & 27 STS, New York, NY NA",40.7489449,-74.0002432
1987,R2783,"MERRYMOUNT & SHILOT STS, New York, NY 10314",42.2625993,-70.9953259
1988,B7142,"BMT SHUTTLE @ BOTANIC GRDN & FLAT/EMPIRE, New York, NY 11225",37.6955983,-97.3640477
1989,X8831,"PS 72 DEWEY AVE BET EDISON & LOGAN AVES, New York, NY 10465",40.8229636,-73.8180332
1990,B7045,"BMT B&Q @ BEVERLY RD & E 16 ST, New York, NY 11226",NA,NA
1991,B7065,"BMT D&M @ 79 ST & NEW UTRECHT AVE, New York, NY NA",NA,NA
1992,R0784,"RIEGELMAN ST & ARNPRIOR ST, New York, NY 10302",42.722459,-87.7822113
1993,R1864,"GRAHAM BLVD & GRIMSBY ST, New York, NY 10305",45.4570719,-73.759096
1994,R4436,"AMBOY RD & PINE TERR, New York, NY 10312",40.5347417,-74.1845284
1995,M8054,"CHELSEA VOC HS BROOME & DOMINICK STS, New York, NY NA",40.7245689,-74.0048241
1996,Q0416,"STA 206-IND A&S-BCH 44 ST & RCWY FREEWAY, New York, NY NA",NA,NA
1997,Q8421,"PS 315 - 43-18 97 PL, New York, NY 11368",40.7457487,-73.8666177
1998,M8213,"HARLEM RIVER DR - W 165 ST TO W 169 ST, New York, NY NA",NA,NA
1999,R3075,"AMBOY RD & SPRATT AVE  RVFD, New York, NY 10306",40.5347417,-74.1845284
2000,B8558,"PS 215, AVE S & E 2 ST, New York, NY 11223",40.6023264,-73.969885
2001,Q7247,"BORDEN AVE & 43 ST, New York, NY 11377",40.7368297,-73.9315985
2002,R4422,"LIPSETT AVE AND KINGHORN ST, New York, NY 10312",40.5268979,-74.169327
2003,R2871,"EDINBORO RD & RIGBY AVE/RVFD, New York, NY NA",41.9764806,-80.1410214
2004,Q8080,"PS 113  79 AVE & 87 ST, New York, NY NA",40.7055884,-73.8618268
2005,M8091,"WTC MEMORIAL 186 GREENWICH ST, New York, NY NA",40.711576,-74.0132769
2006,R2013,"BEDFORD AND NORTH RAILROAD AVES, New York, NY 10306",40.5813578,-74.1067354
2007,Q8329,"PS 242 136-11 31 RD-LINDEN PL, New York, NY 11354",40.769753,-73.832001
2008,R1105,"BENJAMIN DR & FRANCESCA LA, New York, NY 10303",25.9284313,-80.1814507
2009,M8499,"H HUDSON PWY-DYCKMAN ST TO H HUDSON BRDG, New York, NY NA",40.8778475,-73.9222199
2010,B8406,"P.S. 233, EAST 94TH ST. & AVENUE B., New York, NY NA",40.7842328,-73.9510815
2011,B8208,"PS 167 SCHENECTADY AVE & EASTERN PARKWAY, New York, NY NA",40.669441,-73.9343431
2012,B8494,"FHR MARSHALL DR W. MCARTHUR RD BLDG 307, New York, NY 11209",40.6212119,-74.0329499
2013,B8428,"PS 269 1957 NOSTRAND AVE/FOSTER AVE, New York, NY 11210",40.637666,-73.947676
2014,M8066,"PARK WEST HS 10 AVE & 51 ST, New York, NY NA",40.7653291,-73.9930871
2015,Q8407,"PS 223 125-20 SUTPHIN BLVD, New York, NY NA",40.674555,-73.7902123
2016,R8041,"US QUARANTINE STATION-BAY ST OPP.HOPE ST, New York, NY 10305",46.2708749,-123.8297662
2017,R2948,"RICHMOND HILL RD AT LATOROURETTE/RVFD, New York, NY 10306",40.5760984,-74.1468129
2018,M8117,"P.S. 751, E. 4 ST. BTW 1 & 2 AVES, New York, NY NA",NA,NA
2019,Q6471,"G.C.P. SVC RD & 247 ST, New York, NY 11362",NA,NA
2020,R4758,"LORETTO LANE AND HYLAN BLVD, New York, NY 10309",40.5103092,-74.2197684
2021,X8521,"IS 555, JACKSON AVE & 145 ST, New York, NY 10455",40.6411497,-74.2570205
2022,M8272,"PS 75, WEST END AVE BTW 95 & 96 STS, New York, NY 10025",40.7950342,-73.973637
2023,Q7219,"49 ST & 57 AVE, New York, NY 11378",40.7598372,-73.9841825
2024,Q3503,"60 AVE & 134 ST, New York, NY 11355",49.111478,-122.718612
2025,M8351,"H HUDSON PKWY - W 113 TO W 115 STS, New York, NY NA",NA,NA
2026,X4268,"RAWLINS AVE & BRUCKNER BLVD N/B, New York, NY 10465",40.8388147,-73.8218108
2027,Q8100,"QNS CLGE-KIELY HALL 65-30 KISSENA BLVD, New York, NY NA",40.7358782,-73.8159848
2028,B8610,"IS 346, PENNSYLVANIA AV & FREEPORT LOOP-, New York, NY NA",28.07247,-82.7770819
2029,R2370,"AMSTERDAM AV, 1000' E. OF ARLENE ST\OCEA, New York, NY NA",40.8134111,-73.9562384
2030,B8572,"P.S. 188, NEPTUNE AVE & WEST 35TH ST., New York, NY NA",40.5767619,-74.0004851
2031,M2019,"W THAMES ST & BATTERY PL, New York, NY 10280",41.5061235,-72.0885656
2032,R0696,"CAPODANNO BLVD & DRURY AVE->, New York, NY 10305",40.5681991,-74.092782
2033,B8411,"PS 115 1500 E 92 ST/AVENUE M, New York, NY NA",40.6351142,-73.8977931
2034,R0966,"WILLCOX ST & HEATHER CT, New York, NY 10303",29.7721051,-94.6786199
2035,M8255,"FDR DR S/B RWAY AT E 84 ST, New York, NY NA",40.7908628,-73.9519288
2036,R1358,"LIVERMORE AVE & DELMORE  ST, New York, NY 10314",40.6180149,-74.13853
2037,Q6303,"NORTHERN BLVD & 233 ST, New York, NY 11362",39.087421,-94.450942
2038,M8223,"W SIDE HWY - W 66 TO W 68 STS, New York, NY NA",NA,NA
2039,X8798,"IS-HS 362X 900 E 229 ST, New York, NY NA",40.8887943,-73.8531272
2040,Q6301,"NORTHERN BLVD & 231 ST, New York, NY 11363",39.087421,-94.450942
2041,R2080,"BRYANT AND SOUTH RAILROAD AVES, New York, NY 10306",40.5768569,-74.112105
2042,Q8041,"PS 206 61-21 97 PLACE, New York, NY NA",40.7341164,-73.8609732
2043,B8341,"PS-IS 798 - 699 JAMAICA AVE, New York, NY NA",40.7207572,-73.7315386
2044,M8535,"PS/IS 263M - 202 SHERMAN AVE @ W 204 ST, New York, NY NA",40.8660826,-73.9187964
2045,Q8339,"PS 28 -QLECC- 109-10 47 AVE-111 ST, New York, NY 11368",40.7471119,-73.8541736
2046,R3493,"HILLSIDE AND GRANDVIEW TERRACES, New York, NY 10308",40.5473215,-74.1453899
2047,R3295,"HEREFORD ST AND GIFFORDS LANE, New York, NY 10308",40.5607452,-74.1545435
2048,Q6462,"76 AVE & 268 ST, New York, NY 11004",40.749474,-73.7113148
2049,R4022,"LAMONT AVE AND DEAD END (VERNON AVE), New York, NY 10309",40.5378468,-74.197439
2050,R0655,"HIGH ST & SUMMER ST->, New York, NY 10305",37.5154459,-95.1656689
2051,Q8377,"QUEENS MID-TOWN HWY & BRIDGE, New York, NY NA",40.7451334,-73.9641456
2052,R4838,"KEPPEL AVE & JOYCE LA, New York, NY 10307",40.5095093,-74.2401566
2053,M8452,"NYFD CENTRAL OFFICE 79 ST & TRANSVERSE R, New York, NY NA",40.8703489,-73.8866608
2054,R8036,"VZ BRIDGE ADMIN BLDG GARAGE AREA, New York, NY NA",40.6066162,-74.0446602
2055,Q8031,"PS 100 111 AVE. & 118 ST, New York, NY NA",40.6799007,-73.8217486
2056,M8220,"W SIDE HWY - W 57 ST TO W 61 ST, New York, NY NA",40.770121,-73.9829969
2057,B8303,"PS 130 70 OCEAN PWAY/ FT HAMILTON PWAY, New York, NY NA",40.648959,-73.9758478
2058,R4097,"BELFIELD AND DETROIT AVES, New York, NY 10312",40.5418525,-74.1811101
2059,R2864,"CLARKE AVE & GILBERT ST\RICHMOND VFD, New York, NY 10306",37.47164,-122.13532
2060,Q0269,"APPARATUS RENDEZVOUS POINT, ENTRANCE VIA, New York, NY NA",40.747534,-73.990788
2061,B7067,"BMT D&M @ 20 AVE & 86 ST, New York, NY NA",NA,NA
2062,X8861,"BRONX ZOO SERVICE BLDG 185 ST & SOUTHERN, New York, NY NA",40.8505949,-73.8769982
2063,B8255,"J.H.S. 88, 7TH AVE. & 19TH ST., New York, NY NA",40.6606685,-73.9885115
2064,R2943,"WESTPORT ST & MARSH AVE, New York, NY 10314",38.6920332,-90.448594
2065,R2942,"RICHMOND HILL RD & SATURN LA/RVFD, New York, NY NA",33.4169049,-82.0337571
2066,Q8129,"PS108  109 AVE & 109 ST, New York, NY NA",40.6792169,-73.8307249
2067,X2469,"HPTM AVE B & 3 ST-VIA HALLECK ST, New York, NY 10474",40.7254063,-73.980971
2068,M8369,"W137 ST & AMSTERDAM AV-N. ACADEMIC CENTE, New York, NY NA",40.8180951,-73.9462925
2069,M8374,"140 ST & CONVENT AV-CCNY-SCHL OF TECH, New York, NY NA",49.170408,-122.834478
2070,X8839,"BX STATE HOSP PARKER BLDG RM1-192, New York, NY 10461",40.8476284,-73.8360251
2071,B7357,"IRT 2&5 @ BEVERLY RD & NOSTRAND AVE, New York, NY NA",NA,NA
2072,B8045,"TRANSFIGURATION RC SCHL-250 HOOPER ST, New York, NY NA",40.7053032,-73.9558114
2073,B7283,"IND G @ GREENPOINT & MANHATTAN AVES, New York, NY 11222",40.7321565,-73.9562745
2074,Q8265,"PS 3 108-55  69 AVE., New York, NY NA",40.732603,-74.0062363
2075,Q8306,"PS/IS137 98ST & 109 AVE, New York, NY 10002",40.6782654,-73.8395171
2076,X2379,"TRINITY AVE & TEASDALE PL, New York, NY 10456",36.005047,-78.907599
2077,M8161,"COLER HOSP SWITCHBD RM ROOSEVELT IS, New York, NY NA",40.7704887,-73.9427356
2078,Q1484,"ROCKAWAY PT BLVD 1500' W OF BCH 169 ST, New York, NY NA",40.561784,-73.9037173
2079,B8553,"CONEY ISLAND HOSP, OCEAN P'KWAY & AVE Z, New York, NY 11235",40.5852778,-73.9653256
2080,Q6114,"IFO 205-17 34TH AVE AND 100 FT E OF INT, New York, NY 11361",40.768361,-73.782919
2081,B8376,"P.S. 190 SHEFFIELD AVE NEAR RIVERDALE AV, New York, NY 11207",40.662265,-73.894749
2082,R2845,"CORBIN AVE & ARTHUR KILL RD/RVFD, New York, NY 10308",41.6851883,-72.8022077
2083,B8508,"PS 163 BENSON AV-BAY 14 ST & 17 AVE, New York, NY NA",40.6065941,-74.0076122
2084,B8492,"FORT HAMILTON RES. WHITE & LEE AVES, New York, NY 11206",40.6117455,-74.0273665
2085,B8168,"PS 137, SARATOGA AVE & CHAUNCEY ST, New York, NY NA",40.6822466,-73.9166957
2086,B8292,"PS 371, 37TH ST & 4TH AVE, New York, NY NA",40.6541651,-74.0053613
2087,R2872,"EDINBORO RD AT LIGHT HOUSE\RICHMOND VFD, New York, NY 10306",40.5779372,-74.1349421
2088,M8262,"P.S. 169, 110 EAST 88 ST., New York, NY NA",40.7808016,-73.9556327
2089,B7078,"BMT N @ AVE U & W 8 ST, New York, NY NA",40.6003731,-73.9423895
2090,Q8273,"NEWTOWN H.S. 48-01  90 ST., New York, NY NA",40.7408633,-73.8744711
2091,R4149,"COSMEN ST AND ENGLEWOOD AVE, New York, NY 10309",40.5324895,-74.2253721
2092,R3157,"MEREDITH & CANNON AVES\OCEANIC VFD, New York, NY 10314",40.7554676,-73.9705784
2093,B7292,"IND G @ FULTON ST & LAFAYETTE AVE, New York, NY 11217",40.687097,-73.9755642
2094,Q4131,"62 AVE & 63 ST, New York, NY 11379",49.115074,-122.856667
2095,Q8033,"PS 80 137 AVE & 173 ST., New York, NY NA",40.6732601,-73.7692344
2096,Q3301,"W/S CLEARVIEW EXPY & UNION TURNPIKE, New York, NY 11427",40.7566073,-73.776705
2097,Q8180,"PS 154 75-02 162 ST., New York, NY NA",40.7264369,-73.8075916
2098,R2637,"OAK AVE AND AMHERST ST, New York, NY 10306",40.5598437,-74.1146821
2099,X8852,"PS 181 800 BAYCHESTER AVE/DONZETTI PL, New York, NY 10475",40.874988,-73.8321783
2100,R3792,"VICTORIA RD & MANCHESTER DR-NOB HILL, New York, NY 10312",35.5723167,-82.5547436
2101,M8415,"H HUDSON PWAY L/L S/B TOLL BOOTH, New York, NY NA",40.7254063,-73.980971
2102,Q8010,"19-19 BROOKHAVEN AVE, ST JOHNS HOSP., New York, NY NA",40.5993038,-73.7528337
2103,R8054,"PS 48,1055 TARGEE & VENICE-CEB PALSY UNT, New York, NY 10304",40.6028304,-74.0918585
2104,Q4358,"E/S WHITESTONE EXPY & 7 AVE, New York, NY 11357",40.7798168,-73.8267347
2105,R1465,"RARITAN AND NORTH RAILROAD AVES, New York, NY 10304",40.570709,-74.6343959
2106,B8407,"PS114 RESEN AV BET FARRAGUT & GLENWOOD R, New York, NY NA",35.8778548,-84.1711345
2107,B7346,"IRT 3 @ SUTTER AVE & RUTLAND RD/E98 ST, New York, NY NA",40.6649921,-73.9229085
2108,M8271,"PS 198 3 AVE & E 95 ST, New York, NY NA",40.7850045,-73.9500179
2109,Q8376,"QUEENS MID-TOWN HWY & TUNNEL BRID, New York, NY 11101",40.7451334,-73.9641456
2110,R8050,"P.S. 22 SANDERS ST. & MONSEY PL., New York, NY NA",40.6249594,-74.1506484
2111,R4691,"WILBUR ST & VAN WYCK AVE, New York, NY 10309",42.33429,-71.78935
2112,B0498,"PROJ 125'N OF WILLOUGHBY ST & HUDSON AVE, New York, NY 11201",40.6926435,-73.9841569
2113,Q0081,"CITI FIELD 500' NE OF ROOSEVELT AVE, New York, NY NA",40.7570877,-73.8458213
2114,M8236,"HUNTER COLLEGE 68 ST. BET PARK & LEX. AV, New York, NY NA",40.7682912,-73.9644936
2115,B7077,"BMT N @ KINGS HWY & W 8 ST, New York, NY NA",40.6088717,-73.9577807
2116,M8845,"ROOSEVELT ISL TRAM - CP-1 TRAMWAY PLZ, New York, NY NA",40.7612161,-73.9642289
2117,B7123,"BMT L @ GRAND ST &  BUSHWICK AVE, New York, NY NA",40.711977,-73.940708
2118,B7246,"IND F @ AVE I & MCDONALD AVE, New York, NY 11230",NA,NA
2119,X4444,"DECON UNITS OUT OF SERVICE, New York, NY NA",40.7127753,-74.0059728
2120,X8557,"PS/IS 194-WATERBURY & ZEREGA AVE, New York, NY NA",40.835062,-73.8464337
2121,X4641,"K MART BAY PLAZA MALL, New York, NY NA",40.866449,-73.829455
2122,Q8231,"PS 127 25 AVE & 99 ST.., New York, NY 11369",40.7649787,-73.8711964
2123,Q8249,"PS 140 116 AVE & 166 ST, New York, NY 11434",40.6873644,-73.7810179
2124,B8108,"P.S. 32, HOYT & PRESIDENT STREETS, New York, NY NA",40.6803551,-73.991826
2125,B8533,"SHEEPSHEAD BAY HS BATCHELDER ST & AVE X, New York, NY NA",40.59314,-73.936638
2126,R8032,"BAYLEY SETON HOSP VANDERBILT AV & BAY ST, New York, NY NA",40.6224388,-74.0755073
2127,Q8146,"J.H.S. 59 GRAYSON & RIDGEDALE ST., New York, NY NA",NA,NA
2128,B8044,"BQ EXPY W/B AT FLUSHING AV OVERPASS, New York, NY 11249",40.7930436,-73.8236206
2129,Q2374,"S/B CI PWAY 1.5 MI S OF HEMPSTEAD AVE, New York, NY NA",40.7130981,-73.7353515
2130,Q8425,"PS/IS 314 - 88-08 164 ST, New York, NY NA",40.7083272,-73.7982612
2131,B8581,"AQUARIUM W 6TH ST. & BOARD WALK, New York, NY NA",37.1814726,-93.2963784
2132,Q0491,"STA 191-IND A- 88 ST/BOYD AVE & LIBERTY, New York, NY NA",40.679843,-73.85147
2133,M8425,"HOLLAND TUNL W/B HUDSON ST & BROOME ST, New York, NY NA",40.7296088,-74.0071675
2134,Q8302,"BEACH CHANNEL HS, 100-00 BEACH CHANNEL D, New York, NY 11694",40.5866656,-73.8234351
2135,Q7015,"55 RD & 44 ST, New York, NY 11378",39.143021,-94.705668
2136,Q0459,"STA 459-IRT 7-40ST-LOWERY ST & QUEENS BL, New York, NY NA",40.7438729,-73.9242341
2137,M8113,"PS 91 FORSYTH ST & STANTON ST, New York, NY NA",33.7521918,-84.3942421
2138,M8353,"H HUDSON PKWY - W 120 ST, New York, NY NA",40.8882034,-73.9117214
2139,M8283,"E97 ST & 1 AVE-METROPOLITAN HOSP., New York, NY NA",NA,NA
2140,Q1751,"SHORE PKWY SVC RD & 89 ST, New York, NY 11414",40.6150287,-74.0389389
2141,R1605,"FLAGG CT 300 FT N. OF COPPERFLAGG LA, New York, NY 10304",40.5883961,-74.1076246
2142,M8242,"PS87 AMSTERDAM AV-BTW 77 & 78 STS, New York, NY NA",40.781867,-73.9778277
2143,B8597,"POLICE AVIATION UNIT S HANGAR 4 F B FIEL, New York, NY NA",40.7127753,-74.0059728
2144,B8196,"PS 138 PROSPECT PL BET ROGERS & NOSTRAND, New York, NY NA",40.6737779,-73.9515132
2145,M8162,"NYPA HELIPORT 30 ST & HUDSON RIV, New York, NY 10018",40.754804,-74.0070478
2146,R2795,"FREEDOM AV & DOE CT/OCEANIC VFD, New York, NY 10314",40.095145,-75.414995
2147,M4444,"DECON UNITS OUT OF SERVICE, New York, NY NA",40.7127753,-74.0059728
2148,R2686,"AVISTON ST AND AMHERST ST, New York, NY 10306",40.5564728,-74.1183294
2149,R8027,"PS 4 ARDEN AVE & NEDRA LA, New York, NY 10312",40.5523733,-74.195516
2150,R1090,"RIDGE LOOP & OLD FARMERS LA, New York, NY 10304",41.4432148,-73.9778345
2151,B8230,"BELT PKWY BET 1 & 2 AVES, New York, NY 11220",40.6354904,-73.8804439
2152,Q0039,"LG AIRPORT TERM BLDG AT FREIGHT RAMP-VIA, New York, NY NA",40.7769271,-73.8739659
2153,R8162,"PS 62R @ 644 BLOOMINGDALE RD, New York, NY NA",40.541428,-74.2189899
2154,B4444,"DECON UNITS OUT OF SERVICE, New York, NY 11213",40.6722134,-73.9389213
2155,B8247,"PS 321 180 7 AVE/ 2 ST, New York, NY NA",40.6716903,-73.9783715
2156,Q0462,"STA 462-IRT 7- 45 RD & 23ST-COURT HSE SQ, New York, NY NA",NA,NA
2157,B7135,"BMT L @ LIVONIA & VAN SINDEREN AVES, New York, NY NA",40.6640405,-73.9005745
2158,Q8467,"PS 280Q - 34-20 94 ST - 35 AVE, New York, NY 11372",40.7538212,-73.8739373
2159,X4507,"ELMTREE LA & FOREST RD/CITY LINE, New York, NY NA",34.2639204,-118.5425081
2160,B7062,"BMT D&M @ 55 ST & NEW UTRECHT AVE, New York, NY NA",NA,NA
2161,B8497,"F.H.R., WHITE AVE. & WALKE AVE. BLDG 105, New York, NY 11209",NA,NA
2162,Q8268,"PS 157 102 ST BET 64 AV & 63 DRIVE, New York, NY NA",40.7429888,-73.861028
2163,M8451,"H HUDSON PKWY - W 86 TO W 89 STS, New York, NY NA",NA,NA
2164,X4481,"CARVER LOOP WEST, OPP BLDG #11, New York, NY 10475",40.8787373,-73.8250696
2165,X4267,"CRIMI RD 1000' S OF PELHAM PWAY, New York, NY 10465",40.8654997,-73.8091736
2166,M8052,"JHS22 111 COLUMBIA ST AT RIVINGTON ST, New York, NY NA",40.7195002,-73.9792392
2167,M8800,"N Y CORNELL BURN CENTER 7FL 520 E 70 ST, New York, NY NA",40.7650903,-73.9537547
2168,M8114,"PS 20-166 ESSEX ST,AT STANTON ST, New York, NY NA",40.7212598,-73.9863365
2169,Q1304,"ELIZABETH AVE & BARBADOES DR, New York, NY 11692",26.698938,-80.064244
2170,X4509,"ELMTREE LA & BEECH TREE LA/CITY LINE, New York, NY 10464",34.2639204,-118.5425081
2171,Q8279,"PS 237 46-21 COLDEN ST., New York, NY 11355",40.7494299,-73.82141
2172,R8066,"SEAVIEW HOSP. ADMIN. BLDG., New York, NY NA",40.5904525,-74.1323438
2173,X8756,"P.S.76, BRONXWOOD & ADEE AVES, New York, NY NA",40.8692718,-73.8610735
2174,M0950,"QUEENSBORO BRIDGE, New York, NY NA",40.7567316,-73.9542239
2175,X8676,"P.S.58, WASHINGTON AVE & 176TH ST, New York, NY NA",40.8461753,-73.8988403
2176,R1390,"VOGEL LOOP & VOGEL LA NORTH, New York, NY 10314",40.6149237,-74.1318981
2177,R3563,"HAMPTON GREEN & REGENT CIR-VILLAGE GREEN, New York, NY 10312",32.847586,-96.641601
2178,Q0499,"STA199-IND A&S-BROAD CH-WEST RD & E 8 RD, New York, NY 11693",20.593684,78.96288
2179,B8433,"BROOKLYN COLLEGE, AVENUE H & OCEAN AVE., New York, NY NA",40.6311525,-73.9488871
2180,Q4874,"23 AVE & LINDEN PL, New York, NY 11356",26.100918,-80.11393
2181,Q8189,"CREEDMORE HOSP WINCHESTER & SEWARD, New York, NY 11427",40.7414514,-73.7314582
2182,B8023,"PS 49 GRAHAM AVE BTW TEN EYCK & STAGG, New York, NY 11206",41.225958,-75.91887
2183,R1542,"NORTH GANNON AVE & MOUNTAINVIEW AVE, New York, NY 10314",40.6084378,-74.134513
2184,X4400,"EASTCHESTER & BOSTON-QTR E38-MUTUAL AID, New York, NY NA",40.9595605,-73.8095574
2185,R8023,"I.S. 61 BRIGHTON & CASTLETON AVES., New York, NY 10301",42.3527238,-71.1285208
2186,R0575,"ELMIRA AVE & MILLER ST, New York, NY 10314",35.963029,-78.9039819
2187,R4483,"ROSE LA & EUGENE PL, New York, NY 10312",34.0956268,-118.2927646
2188,B8309,"35 SNYDER AVE-FLATBUSH TOWN HALL SCHL, New York, NY NA",40.6487925,-73.9568325
2189,B8391,"J.H.S. 166 LINDEN BLVD & VAN SICKLEN AVE, New York, NY NA",40.6598767,-73.8854448
2190,R2386,"AMSTERDAM AV, 500' W. OF ARLENE ST\OCEAN, New York, NY 10314",NA,NA
2191,M8221,"W SIDE HWY - W 61 TO W 63 STS, New York, NY NA",NA,NA
2192,M2018,"BATTERY PL 600'S OF 2 PL, New York, NY 10004",40.7048164,-74.0160955
2193,Q0112,"JAMAICA BAY OIL COMPANY LEFFERTS BLVD, New York, NY 11430",40.682733,-73.833639
2194,Q8021,"PS 225 BCH 110 ST & ROCKAWAY BCH BLVD, New York, NY NA",40.580925,-73.8314303
2195,Q0413,"STA 203-IND A&S- BCH 116 ST-ROCKAWAY PK, New York, NY 11694",20.593684,78.96288
2196,X8702,"PS 26 BURNSIDE & UNIVERSITY AVES, New York, NY 10453",40.8536273,-73.9088504
2197,Q8267,"PS 175 102 ST BET 64 & 65 AVES, New York, NY 11374",40.7309036,-73.8525954
2198,R8040,"IS 75 HUGUENOT AVE & WOODROW RD, New York, NY 10312",40.5443868,-74.1971922
2199,X8907,"NEW ENG THWY NB 135' N OF DONIZETTI PL, New York, NY NA",40.8170845,-73.9479165
2200,M7468,"IRT SHUTTLE S ? W 42 ST-TIMES SQ, New York, NY NA",40.7578775,-73.9913276
2201,B7037,"BMT R @ 77 ST & 4 AVE, New York, NY NA",40.6297742,-74.0254856
2202,X8718,"IS 206B, W183 ST & AQUEDUCT AVE E, New York, NY 10468",40.8595902,-73.9062792
